Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-01-26 01:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,346.8,417.08,40.57,12.74,eia.gov,false,
2024-01-26 02:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,357.91,430.52,38.03,9.24,eia.gov,false,
2024-01-26 03:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,372.03,447.1,35.12,4.4,eia.gov,false,
2024-01-26 04:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,377.33,452.29,34.73,2.7,eia.gov,false,
2024-01-26 05:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,369.79,443.61,35.93,2.79,eia.gov,false,
2024-01-26 06:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,366.52,440.19,36.29,2.8,eia.gov,false,
2024-01-26 07:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,364.75,438.13,36.61,2.83,eia.gov,false,
2024-01-26 08:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,365.93,439.3,36.54,2.75,eia.gov,false,
2024-01-26 09:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,365.87,439.39,36.43,2.78,eia.gov,false,
2024-01-26 10:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,366.84,440.74,36.1,2.75,eia.gov,false,
2024-01-26 11:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,373.96,449.31,34.71,2.71,eia.gov,false,
2024-01-26 12:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,380.31,457.43,33.18,3.27,eia.gov,false,
2024-01-26 13:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,362.88,437.25,36.42,6.9,eia.gov,false,
2024-01-26 14:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,332.02,400.78,42.73,14.25,eia.gov,false,
2024-01-26 15:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,308.98,374.5,46.84,19.72,eia.gov,false,
2024-01-26 16:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,295.21,359.15,49.0,22.56,eia.gov,false,
2024-01-26 17:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,298.44,363.05,48.26,21.47,eia.gov,false,
2024-01-26 18:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,295.11,360.29,48.0,21.04,eia.gov,false,
2024-01-26 19:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,300.08,369.12,44.67,16.82,eia.gov,false,
2024-01-26 20:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,298.24,368.09,44.23,16.68,eia.gov,false,
2024-01-26 21:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,315.28,388.57,40.42,11.94,eia.gov,false,
2024-01-26 22:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,337.45,415.33,35.58,7.2,eia.gov,false,
2024-01-26 23:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,332.77,409.85,36.55,9.0,eia.gov,false,
2024-01-27 00:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,325.2,400.18,38.57,10.7,eia.gov,false,
2024-01-27 01:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,328.83,403.44,38.43,8.96,eia.gov,false,
2024-01-27 02:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,326.15,400.47,38.76,8.65,eia.gov,false,
2024-01-27 03:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,329.42,403.75,38.33,6.72,eia.gov,false,
2024-01-27 04:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,337.06,411.87,37.36,4.26,eia.gov,false,
2024-01-27 05:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,330.41,403.44,39.01,4.37,eia.gov,false,
2024-01-27 06:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,324.02,395.55,40.44,4.61,eia.gov,false,
2024-01-27 07:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,323.78,395.4,40.39,4.57,eia.gov,false,
2024-01-27 08:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,323.07,394.36,40.67,4.66,eia.gov,false,
2024-01-27 09:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,323.76,395.02,40.66,4.63,eia.gov,false,
2024-01-27 10:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,325.35,397.16,40.18,4.6,eia.gov,false,
2024-01-27 11:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,324.93,396.81,40.15,4.65,eia.gov,false,
2024-01-27 12:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,320.38,391.0,41.15,6.35,eia.gov,false,
2024-01-27 13:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,308.78,378.27,42.93,9.9,eia.gov,false,
2024-01-27 14:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,305.56,374.92,43.38,11.42,eia.gov,false,
2024-01-27 15:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,292.69,360.5,45.83,14.82,eia.gov,false,
2024-01-27 16:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,291.8,359.74,45.85,15.42,eia.gov,false,
2024-01-27 17:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,287.77,354.66,46.87,16.4,eia.gov,false,
2024-01-27 18:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,289.54,356.42,46.86,16.92,eia.gov,false,
2024-01-27 19:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,292.88,359.83,46.58,16.68,eia.gov,false,
2024-01-27 20:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,314.98,385.92,42.16,12.15,eia.gov,false,
2024-01-27 21:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,337.11,411.89,37.65,7.98,eia.gov,false,
2024-01-27 22:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,328.51,402.28,39.21,9.85,eia.gov,false,
2024-01-27 23:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,321.15,392.99,41.16,12.02,eia.gov,false,
2024-01-28 00:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,321.19,393.28,40.95,12.01,eia.gov,false,
2024-01-28 01:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,327.75,400.81,39.73,10.05,eia.gov,false,
2024-01-28 02:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,337.62,412.4,37.7,7.05,eia.gov,false,
2024-01-28 03:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,346.05,422.29,36.01,4.75,eia.gov,false,
2024-01-28 04:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,346.28,421.16,36.72,4.36,eia.gov,false,
2024-01-28 05:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,340.19,413.48,38.41,4.16,eia.gov,false,
2024-01-28 06:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,337.4,410.59,38.66,4.07,eia.gov,false,
2024-01-28 07:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,331.69,404.24,39.42,4.18,eia.gov,false,
2024-01-28 08:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,331.9,404.51,39.37,4.28,eia.gov,false,
2024-01-28 09:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,336.64,409.47,38.89,3.99,eia.gov,false,
2024-01-28 10:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,339.1,412.16,38.56,3.88,eia.gov,false,
2024-01-28 11:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,339.28,412.47,38.47,4.15,eia.gov,false,
2024-01-28 12:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,341.25,414.97,38.04,4.64,eia.gov,false,
2024-01-28 13:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,308.02,376.65,44.38,14.04,eia.gov,false,
2024-01-28 14:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,271.16,334.64,51.03,24.42,eia.gov,false,
2024-01-28 15:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,263.39,326.12,52.16,26.06,eia.gov,false,
2024-01-28 16:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,267.44,331.18,51.09,24.72,eia.gov,false,
2024-01-28 17:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,267.15,331.36,50.74,24.27,eia.gov,false,
2024-01-28 18:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,285.25,352.3,47.32,20.03,eia.gov,false,
2024-01-28 19:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,293.36,361.5,45.88,17.94,eia.gov,false,
2024-01-28 20:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,293.62,361.7,45.81,17.18,eia.gov,false,
2024-01-28 21:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,301.36,370.48,44.19,15.63,eia.gov,false,
2024-01-28 22:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,338.54,415.26,36.42,8.45,eia.gov,false,
2024-01-28 23:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,355.82,436.51,32.57,6.55,eia.gov,false,
2024-01-29 00:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,365.27,448.41,30.2,4.56,eia.gov,false,
2024-01-29 01:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,365.38,448.88,29.94,4.44,eia.gov,false,
2024-01-29 02:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,361.48,444.12,30.75,4.34,eia.gov,false,
2024-01-29 03:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,357.27,438.95,31.61,4.32,eia.gov,false,
2024-01-29 04:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,353.28,433.55,32.5,3.95,eia.gov,false,
2024-01-29 05:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,349.33,429.39,33.11,3.73,eia.gov,false,
2024-01-29 06:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,348.43,428.44,33.17,3.64,eia.gov,false,
2024-01-29 07:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,347.13,427.18,33.24,3.64,eia.gov,false,
2024-01-29 08:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,349.91,430.56,32.69,3.48,eia.gov,false,
2024-01-29 09:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,353.24,434.29,31.92,3.57,eia.gov,false,
2024-01-29 10:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,356.44,439.49,30.73,4.35,eia.gov,false,
2024-01-29 11:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,357.87,442.38,29.98,7.26,eia.gov,false,
2024-01-29 12:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,359.69,444.36,29.82,7.69,eia.gov,false,
2024-01-29 13:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,332.17,411.42,35.75,14.12,eia.gov,false,
2024-01-29 14:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,281.21,349.55,47.13,25.06,eia.gov,false,
2024-01-29 15:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,273.52,339.42,49.36,26.14,eia.gov,false,
2024-01-29 16:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,261.33,323.55,52.76,28.11,eia.gov,false,
2024-01-29 17:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,270.67,334.05,51.16,25.89,eia.gov,false,
2024-01-29 18:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,279.7,344.63,49.31,23.37,eia.gov,false,
2024-01-29 19:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,279.46,344.29,49.38,23.16,eia.gov,false,
2024-01-29 20:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,278.07,343.42,49.05,22.51,eia.gov,false,
2024-01-29 21:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,297.55,368.16,43.79,17.25,eia.gov,false,
2024-01-29 22:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,350.59,430.85,33.19,7.48,eia.gov,false,
2024-01-29 23:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,379.55,462.31,29.64,5.95,eia.gov,false,
2024-01-30 00:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,390.48,472.85,29.37,6.9,eia.gov,false,
2024-01-30 01:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,388.48,470.43,29.81,7.51,eia.gov,false,
2024-01-30 02:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,398.63,482.1,28.01,5.25,eia.gov,false,
2024-01-30 03:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,396.31,479.22,28.47,4.72,eia.gov,false,
2024-01-30 04:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,394.61,480.1,26.63,2.42,eia.gov,false,
2024-01-30 05:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,394.11,479.09,26.99,2.45,eia.gov,false,
2024-01-30 06:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,390.33,475.38,27.17,2.39,eia.gov,false,
2024-01-30 07:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,388.21,473.47,27.17,2.31,eia.gov,false,
2024-01-30 08:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,390.58,476.55,26.54,2.25,eia.gov,false,
2024-01-30 09:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,386.31,472.11,27.04,3.79,eia.gov,false,
2024-01-30 10:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,374.93,459.24,29.01,6.89,eia.gov,false,
2024-01-30 11:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,386.47,472.0,27.6,7.35,eia.gov,false,
2024-01-30 12:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,393.92,479.78,27.02,7.81,eia.gov,false,
2024-01-30 13:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,343.18,420.79,36.41,16.69,eia.gov,false,
2024-01-30 14:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,282.07,351.23,46.55,25.04,eia.gov,false,
2024-01-30 15:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,272.87,339.86,48.67,26.17,eia.gov,false,
2024-01-30 16:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,278.77,346.85,47.41,24.42,eia.gov,false,
2024-01-30 17:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,283.56,352.28,46.51,22.55,eia.gov,false,
2024-01-30 18:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,291.7,361.59,45.09,20.77,eia.gov,false,
2024-01-30 19:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,288.9,357.87,45.9,21.21,eia.gov,false,
2024-01-30 20:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,292.15,361.6,45.31,20.35,eia.gov,false,
2024-01-30 21:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,312.93,386.42,40.8,15.13,eia.gov,false,
2024-01-30 22:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,356.22,438.09,31.62,5.19,eia.gov,false,
2024-01-30 23:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,361.36,444.35,30.69,6.69,eia.gov,false,
2024-01-31 00:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,342.43,421.12,35.11,11.34,eia.gov,false,
2024-01-31 01:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,342.21,420.82,35.14,11.3,eia.gov,false,
2024-01-31 02:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,355.63,436.34,32.68,8.05,eia.gov,false,
2024-01-31 03:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,368.27,450.71,30.47,4.69,eia.gov,false,
2024-01-31 04:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,373.54,456.39,29.74,2.88,eia.gov,false,
2024-01-31 05:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,365.91,447.85,30.83,2.84,eia.gov,false,
2024-01-31 06:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,356.63,438.53,31.41,3.37,eia.gov,false,
2024-01-31 07:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,354.6,436.5,31.52,3.33,eia.gov,false,
2024-01-31 08:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,353.86,435.6,31.69,3.47,eia.gov,false,
2024-01-31 09:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,357.92,440.58,30.83,3.35,eia.gov,false,
2024-01-31 10:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,361.37,445.67,29.58,3.52,eia.gov,false,
2024-01-31 11:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,357.76,442.44,29.82,6.55,eia.gov,false,
2024-01-31 12:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,355.64,439.24,30.84,8.49,eia.gov,false,
2024-01-31 13:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,329.4,408.17,36.14,13.68,eia.gov,false,
2024-01-31 14:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,308.0,382.87,40.39,17.49,eia.gov,false,
2024-01-31 15:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,303.03,376.64,41.63,18.08,eia.gov,false,
2024-01-31 16:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,308.66,383.1,40.54,16.73,eia.gov,false,
2024-01-31 17:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,316.61,392.37,38.99,14.74,eia.gov,false,
2024-01-31 18:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,331.93,409.07,37.03,13.09,eia.gov,false,
2024-01-31 19:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,338.49,416.81,35.69,11.49,eia.gov,false,
2024-01-31 20:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,349.08,429.31,33.63,9.69,eia.gov,false,
2024-01-31 21:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,356.16,436.64,32.99,9.13,eia.gov,false,
2024-01-31 22:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,376.01,460.65,28.58,4.79,eia.gov,false,
2024-01-31 23:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,373.45,457.89,29.0,6.37,eia.gov,false,
2024-02-01 00:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,369.51,453.15,29.85,7.36,eia.gov,false,
2024-02-01 01:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,374.65,459.03,28.96,6.31,eia.gov,false,
2024-02-01 02:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,385.33,471.58,26.85,3.63,eia.gov,false,
2024-02-01 03:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,380.48,466.38,27.31,3.34,eia.gov,false,
2024-02-01 04:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,368.9,455.05,27.81,3.27,eia.gov,false,
2024-02-01 05:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,369.18,455.34,27.78,3.25,eia.gov,false,
2024-02-01 06:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,372.27,458.66,27.45,2.85,eia.gov,false,
2024-02-01 07:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,382.08,468.45,26.88,2.58,eia.gov,false,
2024-02-01 08:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,389.36,476.0,26.24,2.54,eia.gov,false,
2024-02-01 09:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,397.73,484.22,25.9,3.29,eia.gov,false,
2024-02-01 10:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,394.97,480.43,27.05,6.02,eia.gov,false,
2024-02-01 11:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,398.04,483.25,27.24,7.99,eia.gov,false,
2024-02-01 12:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,382.92,465.53,30.22,11.59,eia.gov,false,
2024-02-01 13:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,357.16,435.76,34.88,15.9,eia.gov,false,
2024-02-01 14:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,301.9,372.82,44.01,23.2,eia.gov,false,
2024-02-01 15:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,277.9,345.06,48.19,25.68,eia.gov,false,
2024-02-01 16:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,273.68,339.52,49.42,26.33,eia.gov,false,
2024-02-01 17:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,275.87,342.09,49.0,25.7,eia.gov,false,
2024-02-01 18:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,276.74,343.0,48.84,25.15,eia.gov,false,
2024-02-01 19:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,271.49,338.34,48.73,24.79,eia.gov,false,
2024-02-01 20:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,274.59,341.77,48.26,23.83,eia.gov,false,
2024-02-01 21:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,311.39,385.69,40.42,14.97,eia.gov,false,
2024-02-01 22:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,355.1,438.19,30.88,4.82,eia.gov,false,
2024-02-01 23:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,363.15,447.84,29.31,4.61,eia.gov,false,
2024-02-02 00:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,363.8,449.06,28.92,4.92,eia.gov,false,
2024-02-02 01:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,361.77,446.97,29.1,5.27,eia.gov,false,
2024-02-02 02:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,359.97,444.74,29.47,5.18,eia.gov,false,
2024-02-02 03:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,358.36,442.48,29.94,4.8,eia.gov,false,
2024-02-02 04:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,361.79,445.93,29.6,3.16,eia.gov,false,
2024-02-02 05:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,362.6,446.41,29.71,2.53,eia.gov,false,
2024-02-02 06:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,363.35,447.0,29.76,2.61,eia.gov,false,
2024-02-02 07:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,362.83,446.7,29.65,2.7,eia.gov,false,
2024-02-02 08:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,364.54,448.93,29.16,2.73,eia.gov,false,
2024-02-02 09:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,365.92,451.01,28.58,2.66,eia.gov,false,
2024-02-02 10:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,353.36,437.22,30.49,6.36,eia.gov,false,
2024-02-02 11:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,347.47,430.91,31.47,9.54,eia.gov,false,
2024-02-02 12:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,348.31,431.14,32.0,10.93,eia.gov,false,
2024-02-02 13:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,327.43,405.89,36.47,14.71,eia.gov,false,
2024-02-02 14:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,294.55,367.03,43.0,20.21,eia.gov,false,
2024-02-02 15:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,277.28,345.01,47.54,22.86,eia.gov,false,
2024-02-02 16:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,266.29,330.78,50.53,24.59,eia.gov,false,
2024-02-02 17:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,262.85,326.68,51.2,24.75,eia.gov,false,
2024-02-02 18:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,264.88,329.0,50.79,24.11,eia.gov,false,
2024-02-02 19:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,261.95,325.15,51.67,24.93,eia.gov,false,
2024-02-02 20:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,262.82,326.16,51.51,24.71,eia.gov,false,
2024-02-02 21:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,285.0,352.7,46.63,18.6,eia.gov,false,
2024-02-02 22:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,334.22,411.3,36.22,6.86,eia.gov,false,
2024-02-02 23:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,351.63,430.73,33.7,5.83,eia.gov,false,
2024-02-03 00:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,348.82,428.42,33.53,6.05,eia.gov,false,
2024-02-03 01:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,332.68,410.49,35.87,8.22,eia.gov,false,
2024-02-03 02:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,332.39,409.4,36.44,8.11,eia.gov,false,
2024-02-03 03:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,351.53,429.91,34.13,5.28,eia.gov,false,
2024-02-03 04:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,358.83,438.71,32.48,3.16,eia.gov,false,
2024-02-03 05:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,358.69,438.41,32.57,2.74,eia.gov,false,
2024-02-03 06:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,359.6,439.43,32.39,2.11,eia.gov,false,
2024-02-03 07:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,359.3,439.06,32.42,1.86,eia.gov,false,
2024-02-03 08:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,359.76,439.86,32.17,1.87,eia.gov,false,
2024-02-03 09:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,360.19,440.32,31.91,2.33,eia.gov,false,
2024-02-03 10:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,350.86,430.02,33.58,4.99,eia.gov,false,
2024-02-03 11:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,350.48,430.23,33.34,6.28,eia.gov,false,
2024-02-03 12:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,351.77,432.62,32.6,6.87,eia.gov,false,
2024-02-03 13:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,310.0,382.61,41.59,16.5,eia.gov,false,
2024-02-03 14:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,268.8,333.42,50.22,24.46,eia.gov,false,
2024-02-03 15:00:00,USA,South Carolina Electric & Gas Company,US-CAR-SCEG,255.56,317.5,53.0,26.3,eia.gov,false,
